title;description;artist;culture;teaserText;url;image;regularImage;largeImage;date;medium;accessionNumber;galleryInformation
Chessman; ;;Japanese;<p>Date: 19th century<br/>Accession Number: 53.71.169</p>;"/art/collection/search/239207?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=358";https://images.metmuseum.org/CRDImages/es/mobile-large/ES1657.jpg;es/web-additional/ES1657.jpg;es/web-large/ES1657.jpg;19th century;Ivory;53.71.169;Not on view
Shawl; ;;Chinese, for European market;<p>Date: last quarter 19th century<br/>Accession Number: 1975.368</p>;"/art/collection/search/229509?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=359";https://images.metmuseum.org/CRDImages/es/mobile-large/RT677.jpg;es/web-additional/RT677.jpg;es/web-large/RT677.jpg;last quarter 19th century;Silk;1975.368;Not on view
Cocks and Hens, Hôtel Colbert;James McNeill Whistler (American, Lowell, Massachusetts 1834–1903 London);James McNeill Whistler;;<p>James McNeill Whistler (American, Lowell, Massachusetts 1834–1903 London) </p><p>Date: 1891<br/>Accession Number: 17.3.187</p>;"/art/collection/search/372818?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=360";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP813832.jpg;dp/web-additional/DP813832.jpg;dp/web-large/DP813832.jpg;1891;"Transfer lithograph, printed on grayish ivory chine mounted on ivory plate paper; only state (Chicago)";17.3.187;Not on view
Toile de Guerre (War Toile);Unknown Designer ;Unknown Designer;;<p>Unknown Designer</p><p>Date: ca. 1916<br/>Accession Number: 17.132.1</p>;"/art/collection/search/480647?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=361";https://images.metmuseum.org/CRDImages/ma/mobile-large/37113.jpg;ma/web-additional/37113.jpg;ma/web-large/37113.jpg;ca. 1916;Printed cotton;17.132.1;Not on view
Terracotta vase in the shape of a cockerel; ;;Etruscan;<p>Date: ca. 650–600 BCE<br/>Accession Number: 24.97.21a, b</p>;"/art/collection/search/251482?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=362";https://images.metmuseum.org/CRDImages/gr/mobile-large/DP119627.jpg;gr/web-additional/DP119627.jpg;gr/web-large/DP119627.jpg;ca. 650–600 BCE;Terracotta;24.97.21a, b;On view at The Met Fifth Avenue in <a href='https://maps.metmuseum.org/?feature=LTczLjk2MzY5NzAxLDQwLjc3ODA1MjcyQGxtQDE4MDg5MTI2Nzk1Mw==' target='_blank'>Gallery 170</a>
Terracotta oil lamp; ;;Roman, Cypriot;<p>Date: ca. 40–100 CE<br/>Accession Number: 74.51.2201</p>;"/art/collection/search/241754?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=363";https://images.metmuseum.org/CRDImages/gr/mobile-large/DP-22527-161.jpg;gr/web-additional/DP-22527-161.jpg;gr/web-large/DP-22527-161.jpg;ca. 40–100 CE;Terracotta;74.51.2201;Not on view
Terracotta oil lamp; ;;Roman, Cypriot;<p>Date: 1st century BCE–1st century CE<br/>Accession Number: 74.51.1836</p>;"/art/collection/search/241391?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=364";https://images.metmuseum.org/CRDImages/gr/mobile-large/DP-22527-010.jpg;gr/web-additional/DP-22527-010.jpg;gr/web-large/DP-22527-010.jpg;1st century BCE–1st century CE;Terracotta;74.51.1836;Not on view
"Never Seen Before: True Picture of a Live Wild Tiger (Konjaku miken, Ikimono m?ko no shinzu)

";Kawanabe Ky?sai ???? (Japanese, 1831–1889);Kawanabe Ky?sai ????;Japan;<p>Kawanabe Ky?sai ???? (Japanese, 1831–1889) </p><p>Date: sixth month 1860<br/>Accession Number: 2007.49.262</p>;"/art/collection/search/73553?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=365";https://images.metmuseum.org/CRDImages/as/mobile-large/DP148115.jpg;as/web-additional/DP148115.jpg;as/web-large/DP148115.jpg;sixth month 1860;"Woodblock print; ink and color on paper";2007.49.262;Not on view
Arms of the Counts of Botenlauben;Anonymous, German, Thuringia, 15th century ;Anonymous, German, Thuringia, 15th century;;<p>Anonymous, German, Thuringia, 15th century</p><p>Date: 1480–1500<br/>Accession Number: 56.573</p>;"/art/collection/search/337956?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=366";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP813549.jpg;dp/web-additional/DP813549.jpg;dp/web-large/DP813549.jpg;1480–1500;Woodcut, colored by stencil;56.573;Not on view
Verdun;Unknown Designer ;Unknown Designer;;<p>Unknown Designer</p><p>Date: 1916–18<br/>Accession Number: 46.35.2</p>;"/art/collection/search/488199?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=367";https://images.metmuseum.org/CRDImages/ma/mobile-large/DP14580.jpg;ma/web-additional/DP14580.jpg;ma/web-large/DP14580.jpg;1916–18;Linen and cotton;46.35.2;Not on view
Joffre Medal;Unknown Designer ;Unknown Designer;;<p>Unknown Designer</p><p>Date: 1916–18<br/>Accession Number: 46.35.4</p>;"/art/collection/search/488201?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=368";https://images.metmuseum.org/CRDImages/ma/mobile-large/DP14587.jpg;ma/web-additional/DP14587.jpg;ma/web-large/DP14587.jpg;1916–18;Linen and cotton;46.35.4;Not on view
A Cock;Pablo Gargallo (Spanish, Maella 1881–1934 Reus);Pablo Gargallo;Spanish;<p>Pablo Gargallo (Spanish, Maella 1881–1934 Reus) </p><p>Date: 1930<br/>Accession Number: 34.69</p>;"/art/collection/search/487770?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=369";https://images.metmuseum.org/CRDImages/ma/mobile-large/sf 34.69.jpg;ma/web-additional/sf 34.69.jpg;ma/web-large/sf 34.69.jpg;1930;Wrought iron;34.69;Not on view
"Barber&#39;s Bowl with Cockerel"; ;;Japan;<p>Date: late 17th–early 18th century<br/>Accession Number: 2002.447.73</p>;"/art/collection/search/49325?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=370";https://images.metmuseum.org/CRDImages/as/mobile-large/DP281043.jpg;as/web-additional/DP281043.jpg;as/web-large/DP281043.jpg;late 17th–early 18th century;Porcelain with underglaze blue decoration and overglaze enamels (Hizen ware, Ko Imari type);2002.447.73;Not on view
Foreign Merchants in Japanese Trade Port; ;;Japan;<p>Date: early 19th century<br/>Accession Number: 57.98</p>;"/art/collection/search/45382?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=371";https://images.metmuseum.org/CRDImages/as/mobile-large/DP284318.jpg;as/web-additional/DP284318.jpg;as/web-large/DP284318.jpg;early 19th century;"Six-panel folding screen; ink and color on paper";57.98;Not on view
Gamecocks;Katsushika Hokusai (Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo));Katsushika Hokusai;Japan;<p>Katsushika Hokusai (Japanese, Tokyo (Edo) 1760–1849 Tokyo (Edo)) </p><p>Date: dated 1838<br/>Accession Number: 14.76.56</p>;"/art/collection/search/45816?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=372";https://images.metmuseum.org/CRDImages/as/mobile-large/DP279646.jpg;as/web-additional/DP279646.jpg;as/web-large/DP279646.jpg;dated 1838;"Hanging scroll; ink and color on silk";14.76.56;Not on view
"Basketry Work: By the Craftsman Ichida Sh?shichir? of Naniwa (Kagozaiku Naniwa saikunin Ichida Sh?shichir?)

";Utagawa Kunisada (Japanese, 1786–1864);Utagawa Kunisada;Japan;<p>Utagawa Kunisada (Japanese, 1786–1864) </p><p>Date: 1819<br/>Accession Number: JP212.15</p>;"/art/collection/search/58000?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=373";https://images.metmuseum.org/CRDImages/as/mobile-large/DP148973.jpg;as/web-additional/DP148973.jpg;as/web-large/DP148973.jpg;1819;"Woodblock print; ink and color on paper";JP212.15;Not on view
"What Happened to the Master of Black Arts after All His Tricks, for ""The Wonder Clock""";Howard Pyle (American, Wilmington, Delaware 1853–1911 Florence);Howard Pyle;;<p>Howard Pyle (American, Wilmington, Delaware 1853–1911 Florence) </p><p>Date: 1887<br/>Accession Number: 26.58.4</p>;"/art/collection/search/385174?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=374";https://images.metmuseum.org/CRDImages/dp/mobile-large/63078.jpg;dp/web-additional/63078.jpg;dp/web-large/63078.jpg;1887;Pen and black ink;26.58.4;Not on view
Allegorical Figure of Study;Francesco Solimena (Italian, Canale di Serino 1657–1747 Barra);Francesco Solimena;;<p>Francesco Solimena (Italian, Canale di Serino 1657–1747 Barra) </p><p>Date: 1657–1747<br/>Accession Number: 65.66.11</p>;"/art/collection/search/341474?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=375";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP811762.jpg;dp/web-additional/DP811762.jpg;dp/web-large/DP811762.jpg;1657–1747;Pen and brown ink, brush and gray wash, over black chalk;65.66.11;Not on view
Cup;Doccia Porcelain Manufactory (Italian, 1737–1896);Doccia Porcelain Manufactory;Italian, Doccia;<p>Doccia Porcelain Manufactory (Italian, 1737–1896) </p><p>Date: possibly 20th century<br/>Accession Number: 1995.268.165</p>;"/art/collection/search/208363?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=376";https://images.metmuseum.org/CRDImages/es/mobile-large/SF1995_268_165_img1.jpg;es/web-additional/SF1995_268_165_img1.jpg;es/web-large/SF1995_268_165_img1.jpg;possibly 20th century;Hard-paste porcelain;1995.268.165;Not on view
Saucer;Doccia Porcelain Manufactory (Italian, 1737–1896);Doccia Porcelain Manufactory;Italian, Florence;<p>Doccia Porcelain Manufactory (Italian, 1737–1896) </p><p>Date: 1760–70<br/>Accession Number: 1995.268.166</p>;"/art/collection/search/208364?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=377";https://images.metmuseum.org/CRDImages/es/mobile-large/SF1995_268_166.jpg;es/web-additional/SF1995_268_166.jpg;es/web-large/SF1995_268_166.jpg;1760–70;Hard-paste porcelain;1995.268.166;Not on view
Sword Guard (Tsuba); ;;Japanese;<p>Date: 18th century<br/>Accession Number: 35.106</p>;"/art/collection/search/32182?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=378";https://images.metmuseum.org/CRDImages/aa/mobile-large/35.106_001mar2014.jpg;aa/web-additional/35.106_001mar2014.jpg;aa/web-large/35.106_001mar2014.jpg;18th century;Iron, gold, silver, copper;35.106;Not on view
[People in the Galleries, Metropolitan Museum of Art];Bruce Davidson (American, born 1933);Bruce Davidson;;<p>Bruce Davidson (American, born 1933) </p><p>Date: 1969<br/>Accession Number: 1974.513.48</p>;"/art/collection/search/261085?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=379";https://images.metmuseum.org/CRDImages/ph/mobile-large/DP116860.jpg;ph/web-additional/DP116860.jpg;ph/web-large/DP116860.jpg;1969;Gelatin silver print;1974.513.48;Not on view
Statuette of a cock, 2?;Accession Number: 24.195.105 ;;Greek, Laconian;<p>Accession Number: 24.195.105</p>;"/art/collection/search/251671?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=380";https://images.metmuseum.org/CRDImages/gr/mobile-large/DP120890.jpg;gr/web-additional/DP120890.jpg;gr/web-large/DP120890.jpg;;Lead;24.195.105;Not on view
Statuette of a cock, 2?;Accession Number: 24.195.106 ;;Greek, Laconian;<p>Accession Number: 24.195.106</p>;"/art/collection/search/251672?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=381";https://images.metmuseum.org/CRDImages/gr/mobile-large/DP120891.jpg;gr/web-additional/DP120891.jpg;gr/web-large/DP120891.jpg;;Lead;24.195.106;Not on view
Pair of Sword-Grip Ornaments (Menuki); ;;Japanese;<p>Date: 18th century<br/>Accession Number: 17.208.23a, b</p>;"/art/collection/search/35018?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=382";https://images.metmuseum.org/CRDImages/aa/mobile-large/LC-17_208_23a_b-001.jpg;aa/web-additional/LC-17_208_23a_b-001.jpg;aa/web-large/LC-17_208_23a_b-001.jpg;18th century;Copper-gold alloy (shakud?), gold, copper;17.208.23a, b;Not on view
Cockerel;Saint-Cloud factory (French, mid-1690s–1766);Saint-Cloud factory;French, Saint-Cloud;<p>Saint-Cloud factory (French, mid-1690s–1766) </p><p>Date: ca. 1740<br/>Accession Number: 1974.356.598</p>;"/art/collection/search/206112?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=383";https://images.metmuseum.org/CRDImages/es/mobile-large/205273.jpg;es/web-additional/205273.jpg;es/web-large/205273.jpg;ca. 1740;Soft-paste porcelain;1974.356.598;Not on view
Cock (one of a pair);Style of Whieldon type ;Whieldon type;British, Staffordshire;<p>Style of Whieldon type</p><p>Date: ca. 1750–60<br/>Accession Number: 41.24.3</p>;"/art/collection/search/198689?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=384";https://images.metmuseum.org/CRDImages/es/mobile-large/DP-15624-053.jpg;es/web-additional/DP-15624-053.jpg;es/web-large/DP-15624-053.jpg;ca. 1750–60;Lead-glazed earthenware;41.24.3;Not on view
Actualités, Dessin de Steinlen (Sheet of Illustrations from Le Chat Noir);Théophile-Alexandre Steinlen (French (born Switzerland), Lausanne 1859–1923 Paris);Théophile-Alexandre Steinlen;;<p>Théophile-Alexandre Steinlen (French (born Switzerland), Lausanne 1859–1923 Paris) </p><p>Date: ca. 1890<br/>Accession Number: 46.8.91</p>;"/art/collection/search/788411?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=385";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP880811.jpg;dp/web-additional/DP880811.jpg;dp/web-large/DP880811.jpg;ca. 1890;Gillotage;46.8.91;Not on view
Tiger in a Cage;Ichiry?sai Yoshitoyo (Japanese, 1830–1866);Ichiry?sai Yoshitoyo;Japan;<p>Ichiry?sai Yoshitoyo (Japanese, 1830–1866) </p><p>Date: 7th month, 1860<br/>Accession Number: 2007.49.244</p>;"/art/collection/search/73535?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=386";https://images.metmuseum.org/CRDImages/as/mobile-large/DP148097.jpg;as/web-additional/DP148097.jpg;as/web-large/DP148097.jpg;7th month, 1860;"Woodblock print; ink and color on paper";2007.49.244;Not on view
Pitcher;Adelaide Alsop Robineau (American, Middletown, Connecticut, 1865–1929 Syracuse, New York);Adelaide Alsop Robineau;American;<p>Adelaide Alsop Robineau (American, Middletown, Connecticut, 1865–1929 Syracuse, New York) </p><p>Accession Number: 2021.96.4</p>;"/art/collection/search/849048?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=387";https://images.metmuseum.org/CRDImages/ad/mobile-large/DP-245463-001.jpg;ad/web-additional/DP-245463-001.jpg;ad/web-large/DP-245463-001.jpg;;Stoneware;2021.96.4;Not on view
Bowl;Adelaide Alsop Robineau (American, Middletown, Connecticut, 1865–1929 Syracuse, New York);Adelaide Alsop Robineau;American;<p>Adelaide Alsop Robineau (American, Middletown, Connecticut, 1865–1929 Syracuse, New York) </p><p>Accession Number: 2021.96.5</p>;"/art/collection/search/849049?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=388";https://images.metmuseum.org/CRDImages/ad/mobile-large/DP-245464-002.jpg;ad/web-additional/DP-245464-002.jpg;ad/web-large/DP-245464-002.jpg;;Stoneware;2021.96.5;Not on view
Clock with Father Time;Albert-Ernest Carrier-Belleuse (French, Anizy-le-Château 1824–1887 Sèvres);Albert-Ernest Carrier-Belleuse;French, Paris;<p>Albert-Ernest Carrier-Belleuse (French, Anizy-le-Château 1824–1887 Sèvres) </p><p>Date: 1863<br/>Accession Number: 1991.261</p>;"/art/collection/search/208018?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=389";https://images.metmuseum.org/CRDImages/es/mobile-large/DT6720.jpg;es/web-additional/DT6720.jpg;es/web-large/DT6720.jpg;1863;Walnut, glass, bronze, and steel;1991.261;Not on view
Bedcover; ;;Indian, Gujarat for British market;<p>Date: early 18th century<br/>Accession Number: 68.61</p>;"/art/collection/search/229248?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=390";https://images.metmuseum.org/CRDImages/es/mobile-large/DP267963.jpg;es/web-additional/DP267963.jpg;es/web-large/DP267963.jpg;early 18th century;Cotton, embroidered with silk;68.61;Not on view
Game of the Coyote;José Guadalupe Posada (Mexican, 1851–1913);José Guadalupe Posada;;<p>José Guadalupe Posada (Mexican, 1851–1913) </p><p>Date: 1911<br/>Accession Number: 46.46.300</p>;"/art/collection/search/717085?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=391";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP869176.jpg;dp/web-additional/DP869176.jpg;dp/web-large/DP869176.jpg;1911;Zincograph and letterpress;46.46.300;Not on view
Two men in an arena holding cocks in preparation for a fight, spectators around the perimeter;? José Guadalupe Posada (Mexican, 1851–1913);José Guadalupe Posada;;<p>? José Guadalupe Posada (Mexican, 1851–1913) </p><p>Date: ca 1890–1910 (reprinted 1964)<br/>Accession Number: Ref.Posada2</p>;"/art/collection/search/736667?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=392";https://images.metmuseum.org/CRDImages/dp/mobile-large/DP869592.jpg;dp/web-additional/DP869592.jpg;dp/web-large/DP869592.jpg;ca 1890–1910 (reprinted 1964);Type-metal engraving;Ref.Posada2;Not on view
Teacup and saucer;Höchst Manufactory (German, 1746–1796);Höchst Manufactory;German, Höchst;<p>Höchst Manufactory (German, 1746–1796) </p><p>Date: ca. 1775<br/>Accession Number: 2007.243.9a, b</p>;"/art/collection/search/234899?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=393";https://images.metmuseum.org/CRDImages/es/mobile-large/SF2007_243_9ab.jpg;es/web-additional/SF2007_243_9ab.jpg;es/web-large/SF2007_243_9ab.jpg;ca. 1775;Hard-paste porcelain;2007.243.9a, b;Not on view
Lime Vessel in the Form of a Cock; ;;Indonesia (Java, Lumajang, Pasiran);<p>Date: 500 BCE–300 CE<br/>Accession Number: 2001.433.519</p>;"/art/collection/search/51324?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=394";https://images.metmuseum.org/CRDImages/as/mobile-large/2001_433_519_O1.jpg;as/web-additional/2001_433_519_O1.jpg;as/web-large/2001_433_519_O1.jpg;500 BCE–300 CE;Bronze;2001.433.519;Not on view
Ornament; ;;;<p>Date: 1850–1900<br/>Accession Number: 34.100.178</p>;"/art/collection/search/10030?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=395";https://images.metmuseum.org/CRDImages/ad/mobile-large/97327.jpg;ad/web-additional/97327.jpg;ad/web-large/97327.jpg;1850–1900;Chalk;34.100.178;On view at The Met Fifth Avenue in <a href='https://maps.metmuseum.org/?feature=LTczLjk2MzM0ODAzLDQwLjc4MDYxMzA4QGxtQDY4MzIyMTcyOTI0Mw==' target='_blank'>Gallery 774</a>
Ornament; ;;;<p>Date: 1850–1900<br/>Accession Number: 34.100.177</p>;"/art/collection/search/10029?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=396";https://images.metmuseum.org/CRDImages/ad/mobile-large/97326.jpg;ad/web-additional/97326.jpg;ad/web-large/97326.jpg;1850–1900;Chalk;34.100.177;On view at The Met Fifth Avenue in <a href='https://maps.metmuseum.org/?feature=LTczLjk2MzM0ODAzLDQwLjc4MDYxMzA4QGxtQDY4MzIyMTcyOTI0Mw==' target='_blank'>Gallery 774</a>
Plate; ;;probably Spanish, Andalusia or Portuguese;<p>Date: second half 17th century<br/>Accession Number: 94.4.34</p>;"/art/collection/search/187676?&ao=on&ft=Rooster&offset=300&rpp=100&amp;pos=397";https://images.metmuseum.org/CRDImages/es/mobile-large/sf94_4_34.jpg;es/web-additional/sf94_4_34.jpg;es/web-large/sf94_4_34.jpg;second half 17th century;Lead-glazed earthenware;94.4.34;On view at The Met Fifth Avenue in <a href='https://maps.metmuseum.org/?feature=LTczLjk2MzI0NDk4LDQwLjc3OTEzMDNAbG1AODQzNTY1Mjk4Njk0' target='_blank'>Gallery 535</a>
